article_title,country,revision_id,article_quality,population,region
Luis L. Domínguez,Argentina,1234469779,C,46.3,SOUTH AMERICA
Máximo Etchecopar,Argentina,1243279888,Start,46.3,SOUTH AMERICA
Héctor Toty Flores,Argentina,1067754685,Stub,46.3,SOUTH AMERICA
Guillermo Francos,Argentina,1245178482,Start,46.3,SOUTH AMERICA
Juan Fugl,Argentina,1148828249,Stub,46.3,SOUTH AMERICA
Santiago Gallo,Argentina,1039135531,Start,46.3,SOUTH AMERICA
Manuel José García,Argentina,1227616001,Stub,46.3,SOUTH AMERICA
Juan José Gómez Centurión,Argentina,1225793565,Stub,46.3,SOUTH AMERICA
Luis Carlos Gómez Centurión,Argentina,1225793589,Stub,46.3,SOUTH AMERICA
Martín Guzmán,Argentina,1227515965,C,46.3,SOUTH AMERICA
Federico Helguera,Argentina,1162056054,Start,46.3,SOUTH AMERICA
Fernando Iglesias (Argentine politician),Argentina,1217866134,C,46.3,SOUTH AMERICA
Ricardo Kennedy,Argentina,1240898573,Stub,46.3,SOUTH AMERICA
Carlos Kunkel,Argentina,1225799546,Stub,46.3,SOUTH AMERICA
Norberto La Porta,Argentina,1225799869,Stub,46.3,SOUTH AMERICA
Andrés Larroque,Argentina,1248572448,Start,46.3,SOUTH AMERICA
Julián de Leyva,Argentina,1234698824,Stub,46.3,SOUTH AMERICA
Mónica López (politician),Argentina,797826672,Stub,46.3,SOUTH AMERICA
Lucio Victorio Mansilla,Argentina,1210433646,Start,46.3,SOUTH AMERICA
Nicolás Massot,Argentina,1222899462,Start,46.3,SOUTH AMERICA
Martín Menem,Argentina,1247590161,Start,46.3,SOUTH AMERICA
Juan Mignaburu,Argentina,1166892817,Stub,46.3,SOUTH AMERICA
Guillermo Montenegro,Argentina,1096175549,Stub,46.3,SOUTH AMERICA
Mariano Moreno,Argentina,1248788227,FA,46.3,SOUTH AMERICA
Marcelo Muniagurria,Argentina,1242262794,Start,46.3,SOUTH AMERICA
Fernando Nadra,Argentina,1238199017,C,46.3,SOUTH AMERICA
Rómulo Sebastián Naón,Argentina,1193099129,Start,46.3,SOUTH AMERICA
Santiago G. O'Farrell,Argentina,1228141029,Start,46.3,SOUTH AMERICA
Alfredo Olmedo,Argentina,1226445117,Stub,46.3,SOUTH AMERICA
Miguel Ángel Pesce,Argentina,1211044406,Start,46.3,SOUTH AMERICA
Carlos Petroni,Argentina,1199679676,C,46.3,SOUTH AMERICA
Alejo Peyret,Argentina,1138003698,B,46.3,SOUTH AMERICA
Aldo Pignanelli,Argentina,1106856167,Stub,46.3,SOUTH AMERICA
Abel Posse,Argentina,1245068036,C,46.3,SOUTH AMERICA
Enrique S. Quintana,Argentina,1016343362,Start,46.3,SOUTH AMERICA
Amán Rawson,Argentina,1226040049,Start,46.3,SOUTH AMERICA
Martín Sabbatella,Argentina,1166890663,C,46.3,SOUTH AMERICA
Juan Pablo Schiavi,Argentina,1195011460,C,46.3,SOUTH AMERICA
Héctor Tizón,Argentina,1222501416,Start,46.3,SOUTH AMERICA
Claudio Uberti,Argentina,1245464700,C,46.3,SOUTH AMERICA
Arístides Villanueva,Argentina,1227361697,Start,46.3,SOUTH AMERICA
Jorge Yoma,Argentina,1191859791,C,46.3,SOUTH AMERICA
Ashot Arsenyan,Armenia,1218601969,C,3.0,WESTERN ASIA
Vigen Chitechyan,Armenia,1124301399,Stub,3.0,WESTERN ASIA
Hayk Chobanyan,Armenia,1231768992,Start,3.0,WESTERN ASIA
Gurgen Egiazaryan,Armenia,1103745376,Start,3.0,WESTERN ASIA
Parunak Ferukhan,Armenia,1214660598,Stub,3.0,WESTERN ASIA
Gevorg Ghazaryan (politician),Armenia,1180063729,Stub,3.0,WESTERN ASIA
Andrias Ghukasyan,Armenia,1214660728,Start,3.0,WESTERN ASIA
Aram Grigoryan (politician),Armenia,1214660921,Start,3.0,WESTERN ASIA
Vahagn Hovakimyan,Armenia,1224369324,Start,3.0,WESTERN ASIA
Tigran Karapetyan,Armenia,1231946069,Start,3.0,WESTERN ASIA
Tigran Khzmalyan,Armenia,1237979345,C,3.0,WESTERN ASIA
Mikayel Kotanyan,Armenia,1226313476,Start,3.0,WESTERN ASIA
Hrant Maloyan,Armenia,1250311867,C,3.0,WESTERN ASIA
Khachatur Malumian,Armenia,1210493386,C,3.0,WESTERN ASIA
Aram Manukyan,Armenia,1214661551,Start,3.0,WESTERN ASIA
Gevorg Melik-Karagyozyan,Armenia,1180063778,Stub,3.0,WESTERN ASIA
Vahan Minakhoryan,Armenia,1214661649,Stub,3.0,WESTERN ASIA
Ruben Miroyan,Armenia,1228290809,Start,3.0,WESTERN ASIA
Ruben Mirzakhanyan,Armenia,1214661775,Start,3.0,WESTERN ASIA
Badal Muradyan,Armenia,1214662146,Start,3.0,WESTERN ASIA
Narine Tukhikyan,Armenia,1233470777,Start,3.0,WESTERN ASIA
Gabriel Noradoungian,Armenia,1240224564,C,3.0,WESTERN ASIA
Israel Ori,Armenia,1214986895,Start,3.0,WESTERN ASIA
Paul Paul,Armenia,1215924661,Start,3.0,WESTERN ASIA
Garo Paylan,Armenia,1249622641,C,3.0,WESTERN ASIA
Genrikh Poghosyan,Armenia,1214662694,Start,3.0,WESTERN ASIA
Ishkhan Saghatelyan,Armenia,1243510830,GA,3.0,WESTERN ASIA
Karen Sargsyan (sociologist),Armenia,1217803359,Start,3.0,WESTERN ASIA
Martiros Sarukhanyan,Armenia,1214669503,Stub,3.0,WESTERN ASIA
Vartkes Serengülian,Armenia,1214669611,Start,3.0,WESTERN ASIA
Suren Shadunts,Armenia,1242146414,Start,3.0,WESTERN ASIA
Ohannes Tchekidjian,Armenia,1215201883,Start,3.0,WESTERN ASIA
Hrayr Tovmasyan,Armenia,1243511026,Stub,3.0,WESTERN ASIA
Usub Bek Temuryan,Armenia,1243494457,Stub,3.0,WESTERN ASIA
Kegham Vanigian,Armenia,1214670011,Start,3.0,WESTERN ASIA
Serop Zakaryan,Armenia,1222543352,Stub,3.0,WESTERN ASIA
Alfons Adam,Austria,1244617588,Start,9.2,WESTERN EUROPE
Ingo Appelt,Austria,1244447844,Stub,9.2,WESTERN EUROPE
"Maximilian Anton Karl, Count Baillet de Latour",Austria,1226152632,Start,9.2,WESTERN EUROPE
Heinrich Alfred Barb,Austria,1214670404,Start,9.2,WESTERN EUROPE
Leopold Berchtold,Austria,1228353209,C,9.2,WESTERN EUROPE
Joseph Buttinger,Austria,1214670744,Start,9.2,WESTERN EUROPE
Prince Carl of Solms-Braunfels,Austria,1237091760,C,9.2,WESTERN EUROPE
Count Václav Antonín Chotek of Chotkov and Vojnín,Austria,1214682376,Start,9.2,WESTERN EUROPE
Citizens' Ministry,Austria,1200893975,C,9.2,WESTERN EUROPE
Richard von Coudenhove-Kalergi,Austria,1243336388,C,9.2,WESTERN EUROPE
Franz Dinghofer,Austria,1244619292,GA,9.2,WESTERN EUROPE
George Abraham von Dyhrn,Austria,1231555745,Stub,9.2,WESTERN EUROPE
Eduard von Grebmer zu Wolfsthurn,Austria,1216075327,Start,9.2,WESTERN EUROPE
Hans Ferlitsch,Austria,1240489075,Stub,9.2,WESTERN EUROPE
Friedhelm Frischenschlager,Austria,1223497595,Start,9.2,WESTERN EUROPE
Walter Guggenberger,Austria,1154443829,Start,9.2,WESTERN EUROPE
Ulrich Habsburg-Lothringen,Austria,1216088776,Start,9.2,WESTERN EUROPE
Ernst Hampel (politician),Austria,1232067132,Stub,9.2,WESTERN EUROPE
Hans Peter Haselsteiner,Austria,1226351964,Start,9.2,WESTERN EUROPE
Friedrich Wilhelm von Haugwitz,Austria,1215043658,C,9.2,WESTERN EUROPE
Eduard Hedvicek,Austria,1215043825,Stub,9.2,WESTERN EUROPE
Hermann Stern,Austria,1215044008,C,9.2,WESTERN EUROPE
Jürgen Himmelbauer,Austria,1215045853,Stub,9.2,WESTERN EUROPE
Anton Hofer,Austria,1215044432,Start,9.2,WESTERN EUROPE
Andreas Hörtnagl,Austria,1215046038,Stub,9.2,WESTERN EUROPE
Franz Jetzinger,Austria,1214236945,Start,9.2,WESTERN EUROPE
Konstantin Jireček,Austria,1242771327,C,9.2,WESTERN EUROPE
Hugo Jury,Austria,1225140706,C,9.2,WESTERN EUROPE
Joseph Kenner,Austria,1169137921,Start,9.2,WESTERN EUROPE
Theodor Kery,Austria,1215046740,Stub,9.2,WESTERN EUROPE
Michael Killisch-Horn,Austria,1106829544,Stub,9.2,WESTERN EUROPE
Sophia Kircher,Austria,1242552103,Stub,9.2,WESTERN EUROPE
Hubert Klausner,Austria,1242810704,Start,9.2,WESTERN EUROPE
Martin Kocher,Austria,1241392879,Stub,9.2,WESTERN EUROPE
Józef Kożdoń,Austria,1215053905,C,9.2,WESTERN EUROPE
Gottfried von Kühnelt-Leddihn,Austria,1235730032,Start,9.2,WESTERN EUROPE
Franz Leitner (politician),Austria,1215054152,Stub,9.2,WESTERN EUROPE
Elmar Lichtenegger,Austria,1215483185,Start,9.2,WESTERN EUROPE
Julius Lippert (historian),Austria,1248432097,Stub,9.2,WESTERN EUROPE
Reinhold Lopatka,Austria,1250927883,Stub,9.2,WESTERN EUROPE
Karl Lütgendorf,Austria,1231556108,Stub,9.2,WESTERN EUROPE
Jürgen Mandl,Austria,1215054486,Stub,9.2,WESTERN EUROPE
Renate Mann,Austria,1099978355,Stub,9.2,WESTERN EUROPE
Ferdinand Mannlicher,Austria,1250188481,C,9.2,WESTERN EUROPE
Christoph Matznetter,Austria,1215054758,Start,9.2,WESTERN EUROPE
Johann Gregor Memhardt,Austria,1226209962,Stub,9.2,WESTERN EUROPE
Franz Moroder,Austria,1228417930,C,9.2,WESTERN EUROPE
Heinz Nittel,Austria,1226214871,Stub,9.2,WESTERN EUROPE
Heidemaria Onodi,Austria,1246630894,Start,9.2,WESTERN EUROPE
Brigitta Pallauf,Austria,1215184008,Start,9.2,WESTERN EUROPE
Wladimir von Pawlowski,Austria,1242446030,Stub,9.2,WESTERN EUROPE
Johann Anton von Pergen,Austria,1248404055,C,9.2,WESTERN EUROPE
Gerhard Pfanzelter,Austria,1238011369,Start,9.2,WESTERN EUROPE
Walter Pfrimer,Austria,1249288737,C,9.2,WESTERN EUROPE
Leopold Poetsch,Austria,1248552155,Start,9.2,WESTERN EUROPE
Thomas Prinzhorn,Austria,1215185462,C,9.2,WESTERN EUROPE
Gregor Razumovsky (activist),Austria,1236098636,C,9.2,WESTERN EUROPE
Horst Rosenkranz,Austria,1215185628,Start,9.2,WESTERN EUROPE
Emil Sax,Austria,1215185845,Start,9.2,WESTERN EUROPE
Peter Schieder,Austria,1239601735,Start,9.2,WESTERN EUROPE
Karl Schmitzer,Austria,1215186109,Stub,9.2,WESTERN EUROPE
Sonja Zwazl,Austria,1235856770,Start,9.2,WESTERN EUROPE
"Georg Adam, Prince of Starhemberg",Austria,1215186237,C,9.2,WESTERN EUROPE
Gundaker Thomas Starhemberg,Austria,1246777408,Start,9.2,WESTERN EUROPE
Josef Staribacher,Austria,1215186443,Stub,9.2,WESTERN EUROPE
Peter Strasser (politician),Austria,1240951343,Start,9.2,WESTERN EUROPE
Julius Tandler,Austria,1153989705,Start,9.2,WESTERN EUROPE
"Leopold, Count von Thun und Hohenstein",Austria,1215186791,C,9.2,WESTERN EUROPE
Karl Freiherr von Vogelsang,Austria,1231556362,Start,9.2,WESTERN EUROPE
Anton von Winzor,Austria,1231556425,Stub,9.2,WESTERN EUROPE
Gisela Wurm,Austria,1215187415,Stub,9.2,WESTERN EUROPE
Alexander Zach,Austria,1215187552,Stub,9.2,WESTERN EUROPE
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,Austria,1243965585,Start,9.2,WESTERN EUROPE
Karl von Zinzendorf,Austria,1240906258,Start,9.2,WESTERN EUROPE
Muzamil Abdullayev,Azerbaijan,1223484511,Stub,10.2,WESTERN ASIA
Leyla Abdullayeva,Azerbaijan,1230366514,Start,10.2,WESTERN ASIA
Elchin Afandiyev,Azerbaijan,1243626881,Start,10.2,WESTERN ASIA
Fazail Agamali,Azerbaijan,1250642641,C,10.2,WESTERN ASIA
Aliabbas Salahzade,Azerbaijan,1211047878,Start,10.2,WESTERN ASIA
Enver Alikhanov,Azerbaijan,1161577254,Stub,10.2,WESTERN ASIA
Tarlan Aliyarbayov,Azerbaijan,1240965677,GA,10.2,WESTERN ASIA
Dilara Aliyeva,Azerbaijan,1236388140,Start,10.2,WESTERN ASIA
Araz Alizadeh,Azerbaijan,1246060446,Stub,10.2,WESTERN ASIA
Ali Asadov,Azerbaijan,1237483914,C,10.2,WESTERN ASIA
Ashraf Bey Taghiyev,Azerbaijan,1213943020,Start,10.2,WESTERN ASIA
Chimnaz Aslanova,Azerbaijan,1245503366,Start,10.2,WESTERN ASIA
Akram Aylisli,Azerbaijan,1247420701,C,10.2,WESTERN ASIA
Sahil Babayev,Azerbaijan,1207600921,C,10.2,WESTERN ASIA
Huseyngulu Baghirov,Azerbaijan,1199215674,Start,10.2,WESTERN ASIA
Bakhish bey Rustambeyov,Azerbaijan,1246060690,Start,10.2,WESTERN ASIA
Alovsat Bakhshiyev,Azerbaijan,1207738330,Start,10.2,WESTERN ASIA
Mirgasim Cheshmazer,Azerbaijan,1226415908,Start,10.2,WESTERN ASIA
Vilayat Eyvazov,Azerbaijan,1208072134,Start,10.2,WESTERN ASIA
Abdurrahman Fatalibeyli,Azerbaijan,1241052691,C,10.2,WESTERN ASIA
Fazail Ibrahimli,Azerbaijan,1243509483,Start,10.2,WESTERN ASIA
Afshan Gadimbeyova,Azerbaijan,1243747432,Start,10.2,WESTERN ASIA
Garib Karimoğlu,Azerbaijan,1246060699,Start,10.2,WESTERN ASIA
Gudrat Gasanguliev,Azerbaijan,1234004989,Start,10.2,WESTERN ASIA
Solomon Grobshtein,Azerbaijan,1067081975,Stub,10.2,WESTERN ASIA
Teymur Guliyev,Azerbaijan,1232296078,Stub,10.2,WESTERN ASIA
Mammad Gurbanov,Azerbaijan,1237445893,Start,10.2,WESTERN ASIA
Musa Hacigasimov,Azerbaijan,1236490449,Stub,10.2,WESTERN ASIA
Asaf Hajiyev,Azerbaijan,1235219197,C,10.2,WESTERN ASIA
Haji Molla Ahmad Nuruzade,Azerbaijan,1239189558,GA,10.2,WESTERN ASIA
Farhad Hajiyev,Azerbaijan,1246286594,Start,10.2,WESTERN ASIA
Hasan Majidov,Azerbaijan,1236490430,Start,10.2,WESTERN ASIA
Hasan Hasanli,Azerbaijan,1244589428,Start,10.2,WESTERN ASIA
Jamil Hasanli,Azerbaijan,1248447237,C,10.2,WESTERN ASIA
Ali M. Hasanov,Azerbaijan,1245282668,C,10.2,WESTERN ASIA
Zakir Hasanov,Azerbaijan,1224596001,C,10.2,WESTERN ASIA
Ali Huseynli,Azerbaijan,1245270394,Start,10.2,WESTERN ASIA
Alisahib Huseynov,Azerbaijan,1246588423,Start,10.2,WESTERN ASIA
Ali Ibrahimov,Azerbaijan,1244157806,Start,10.2,WESTERN ASIA
Irshad Aliyev,Azerbaijan,1225308278,Stub,10.2,WESTERN ASIA
Mamed Iskenderov,Azerbaijan,1244201378,Start,10.2,WESTERN ASIA
Vidadi Isgandarov,Azerbaijan,1249203876,Start,10.2,WESTERN ASIA
Ajdar Ismailov,Azerbaijan,1157124148,C,10.2,WESTERN ASIA
Saftar Jafarov,Azerbaijan,1222623261,Start,10.2,WESTERN ASIA
Jeyhun Jalilov,Azerbaijan,1228687346,Start,10.2,WESTERN ASIA
Arastun Javadov,Azerbaijan,1147579900,Stub,10.2,WESTERN ASIA
Rovshan Javadov,Azerbaijan,1250266366,C,10.2,WESTERN ASIA
Anar Karimov,Azerbaijan,1245270299,Start,10.2,WESTERN ASIA
Boris Kevorkov,Azerbaijan,1217681945,Start,10.2,WESTERN ASIA
Gurban Khalilov,Azerbaijan,1243520102,Start,10.2,WESTERN ASIA
Ahmad Kordary,Azerbaijan,1187254621,Stub,10.2,WESTERN ASIA
Lutfali bey Behbudov,Azerbaijan,1226230854,C,10.2,WESTERN ASIA
Ilham Madatov,Azerbaijan,1011331249,Start,10.2,WESTERN ASIA
Makhmud Mamed-Guliev,Azerbaijan,1243510539,Start,10.2,WESTERN ASIA
Majnun Mammadov,Azerbaijan,1248225337,Start,10.2,WESTERN ASIA
Musa Mammadov,Azerbaijan,1243510550,Start,10.2,WESTERN ASIA
Ramin Mammadov,Azerbaijan,1248662299,Start,10.2,WESTERN ASIA
Elshad Mirbashir oghlu,Azerbaijan,1194162044,C,10.2,WESTERN ASIA
Tahir Mirkishili,Azerbaijan,1210593900,Start,10.2,WESTERN ASIA
Movsum Samadov,Azerbaijan,1241255046,C,10.2,WESTERN ASIA
Fuad Naghiyev,Azerbaijan,1248662296,Start,10.2,WESTERN ASIA
Eldar Namazov,Azerbaijan,1206211739,Start,10.2,WESTERN ASIA
Namig Nasrullayev,Azerbaijan,1158375491,Stub,10.2,WESTERN ASIA
Siyavush Novruzov,Azerbaijan,1243520070,C,10.2,WESTERN ASIA
Zahid Oruj,Azerbaijan,1213965350,Start,10.2,WESTERN ASIA
Sadig Rahimov,Azerbaijan,1245157534,C,10.2,WESTERN ASIA
Suleyman Rahimov,Azerbaijan,1193027962,C,10.2,WESTERN ASIA
Huseyn Rahmanov,Azerbaijan,1106104383,Stub,10.2,WESTERN ASIA
Rovshen Rzayev,Azerbaijan,1208078338,Start,10.2,WESTERN ASIA
Hasan Seyidov,Azerbaijan,1148385245,Stub,10.2,WESTERN ASIA
Hasan Seyidov (scientist),Azerbaijan,1198202282,Start,10.2,WESTERN ASIA
Parviz Shahbazov,Azerbaijan,1213858589,Start,10.2,WESTERN ASIA
Mammad agha Shahtakhtinski,Azerbaijan,1185599926,C,10.2,WESTERN ASIA
Abid Sharifov,Azerbaijan,1243510547,Start,10.2,WESTERN ASIA
Shirali Akhundov,Azerbaijan,1213002608,C,10.2,WESTERN ASIA
Ikhtiyar Shirinov,Azerbaijan,1243510572,Stub,10.2,WESTERN ASIA
Bakhtiyar Vahabzadeh,Azerbaijan,1249675761,C,10.2,WESTERN ASIA
Vugar Mustafayev (minister),Azerbaijan,1208077047,Start,10.2,WESTERN ASIA
Yusif Ziya Talibzadeh,Azerbaijan,1243510546,GA,10.2,WESTERN ASIA
Nurali Yusifbayli,Azerbaijan,1243510541,Start,10.2,WESTERN ASIA
Keith Bell (Bahamian politician),Bahamas,1243023554,Start,0.4,CARIBBEAN
Charles Carter (Bahamian journalist),Bahamas,1162793449,C,0.4,CARIBBEAN
Harold Christie,Bahamas,1142294843,Start,0.4,CARIBBEAN
Timothy Donaldson,Bahamas,1245586658,C,0.4,CARIBBEAN
Eugene Dupuch,Bahamas,1181612386,Start,0.4,CARIBBEAN
Joseph Robert Love,Bahamas,1177467150,C,0.4,CARIBBEAN
McKell Bonaby,Bahamas,1238577650,Stub,0.4,CARIBBEAN
Pakesia Parker-Edgecombe,Bahamas,1226025677,Start,0.4,CARIBBEAN
James Carmichael Smith (postmaster),Bahamas,1248344476,C,0.4,CARIBBEAN
Mohammed Isa Al Abbasi,Bahrain,1171757402,Stub,1.6,WESTERN ASIA
Abdulla Adel Fakhro,Bahrain,1223700072,Start,1.6,WESTERN ASIA
Abdullah bin Isa Al Khalifa,Bahrain,1182830303,Start,1.6,WESTERN ASIA
Ahmed Behzad (Bahrain),Bahrain,1063482737,Stub,1.6,WESTERN ASIA
Kamal Ahmed (politician),Bahrain,1215486840,Stub,1.6,WESTERN ASIA
Mohamed Ali Hasan Ali,Bahrain,1006173162,Stub,1.6,WESTERN ASIA
Khalid Almoayed,Bahrain,1215466172,Stub,1.6,WESTERN ASIA
Aymen Tawfeeq Almoayed,Bahrain,1227286508,Start,1.6,WESTERN ASIA
Nazar Al Baharna,Bahrain,1241906132,Start,1.6,WESTERN ASIA
Mahmood Al Bahrani,Bahrain,1161492589,Stub,1.6,WESTERN ASIA
Ammar Al Bannai,Bahrain,1231654401,Start,1.6,WESTERN ASIA
Jawad Fairooz,Bahrain,1177286981,Start,1.6,WESTERN ASIA
Qasim Fakhro,Bahrain,1099067663,Start,1.6,WESTERN ASIA
Faisal al-Hamar,Bahrain,1218302538,Stub,1.6,WESTERN ASIA
Nabeel bin Yaqub Al-Hamar,Bahrain,1159628135,Stub,1.6,WESTERN ASIA
Isa bin Abdulrahman Al Hammadi,Bahrain,1098344827,Stub,1.6,WESTERN ASIA
Jameel Humadan,Bahrain,1148959062,Start,1.6,WESTERN ASIA
Isa bin Ibrahim Al Khalifa,Bahrain,1146485875,Stub,1.6,WESTERN ASIA
Fahmi al-Jowder,Bahrain,1172576081,Stub,1.6,WESTERN ASIA
Saud Kanoo,Bahrain,1098699647,Stub,1.6,WESTERN ASIA
Essam Khalaf,Bahrain,1006167519,Stub,1.6,WESTERN ASIA
Abdullah bin Hamad bin Isa Al Khalifa,Bahrain,1241499929,Start,1.6,WESTERN ASIA
Ahmed bin Mohamed Al Khalifa,Bahrain,1221144846,Stub,1.6,WESTERN ASIA
Ali bin Khalifa Al Khalifa,Bahrain,1250923005,Stub,1.6,WESTERN ASIA
Hala bint Mohammed Al Khalifa,Bahrain,1232948277,Start,1.6,WESTERN ASIA
Ibrahim ibn Khalifa Al Khalifa,Bahrain,1156409493,Start,1.6,WESTERN ASIA
Mai bint Mohammed Al Khalifa,Bahrain,1217876419,Start,1.6,WESTERN ASIA
Salman bin Khalifa Al Khalifa,Bahrain,1247375519,Stub,1.6,WESTERN ASIA
Hamad Al Kooheji,Bahrain,1233118749,Stub,1.6,WESTERN ASIA
Abdullatif Al-Mahmood,Bahrain,1227285970,Stub,1.6,WESTERN ASIA
Rasheed Mohammed Al Maraj,Bahrain,1247375502,Stub,1.6,WESTERN ASIA
Khalid Al Maskati,Bahrain,1209519423,Stub,1.6,WESTERN ASIA
Abdulhussain bin Ali Mirza,Bahrain,1195787872,Stub,1.6,WESTERN ASIA
Mohammed Al-Buainain,Bahrain,1063213013,Start,1.6,WESTERN ASIA
Mohammed bin Khalifa bin Ahmed,Bahrain,1244455253,C,1.6,WESTERN ASIA
Mohammed bin Khalifa bin Ali Al Khalifa,Bahrain,1202322111,Start,1.6,WESTERN ASIA
Abdulrahman al-Nuaimi,Bahrain,1235804624,Start,1.6,WESTERN ASIA
Ammar Qambar,Bahrain,1140605737,Start,1.6,WESTERN ASIA
Isa Qassim,Bahrain,1249444464,GA,1.6,WESTERN ASIA
Abdulla Hassan Saif,Bahrain,1219928150,Stub,1.6,WESTERN ASIA
Ali bin Saleh Al Saleh,Bahrain,1239617504,Stub,1.6,WESTERN ASIA
Ahmed Al-Salloum,Bahrain,1244755894,Start,1.6,WESTERN ASIA
Salman bin Hamad Al Khalifa,Bahrain,1250494329,C,1.6,WESTERN ASIA
Abdul Motaleb,Bangladesh,1245374567,Stub,173.5,SOUTH ASIA
Abdus Salam (Chattogram politician),Bangladesh,1245374007,Stub,173.5,SOUTH ASIA
Abul Hashim,Bangladesh,1232200030,C,173.5,SOUTH ASIA
Oli Ahad,Bangladesh,1247061966,Start,173.5,SOUTH ASIA
Chowdhury Shamsuddin Ahmed,Bangladesh,1237261756,Stub,173.5,SOUTH ASIA
Farid Ahmed,Bangladesh,1245375794,Stub,173.5,SOUTH ASIA
Muzaffar Ahmed (NAP politician),Bangladesh,1245380189,Start,173.5,SOUTH ASIA
AKM Hafizuddin,Bangladesh,1246694478,Stub,173.5,SOUTH ASIA
Mohammad Manjur Alam,Bangladesh,1245377984,Start,173.5,SOUTH ASIA
M Hossain Ali,Bangladesh,1242815841,Start,173.5,SOUTH ASIA
Aminul Islam Rabel,Bangladesh,1245379837,Stub,173.5,SOUTH ASIA
Mohammad A. Arafat,Bangladesh,1250896485,GA,173.5,SOUTH ASIA
Ashab Uddin Ahmad,Bangladesh,1245380479,B,173.5,SOUTH ASIA
Shafiqur Rahman Badsha,Bangladesh,1245374148,Stub,173.5,SOUTH ASIA
Selina Banu,Bangladesh,1183475136,Start,173.5,SOUTH ASIA
Nurul Huq Bhuiyan,Bangladesh,1236303322,Stub,173.5,SOUTH ASIA
Birendra Kishore Roaza,Bangladesh,1246126702,Stub,173.5,SOUTH ASIA
Bishnu Chattopadhyay,Bangladesh,1242147738,Start,173.5,SOUTH ASIA
AKM Fazlul Kabir Chowdhury,Bangladesh,1245380545,Start,173.5,SOUTH ASIA
Aminul Islam Chowdhury,Bangladesh,1175807916,Start,173.5,SOUTH ASIA
Anwarul Karim Chowdhury,Bangladesh,1245395466,C,173.5,SOUTH ASIA
Moinuddin Ahmed Chowdhury,Bangladesh,1166369458,C,173.5,SOUTH ASIA
Sarwar Jan Chowdhury,Bangladesh,1245377291,Stub,173.5,SOUTH ASIA
Shahinur Pasha Chowdhury,Bangladesh,1245379554,Start,173.5,SOUTH ASIA
Yusuf Ali Chowdhury,Bangladesh,1228415190,Start,173.5,SOUTH ASIA
Haji Mohammad Danesh,Bangladesh,1230176939,C,173.5,SOUTH ASIA
Pulin De,Bangladesh,1242126632,Start,173.5,SOUTH ASIA
James Leo Ferguson,Bangladesh,1212687396,C,173.5,SOUTH ASIA
Abdul Halim Ghaznavi,Bangladesh,1237265302,Start,173.5,SOUTH ASIA
Debendra Nath Ghosh,Bangladesh,1240939624,Stub,173.5,SOUTH ASIA
Ranesh Das Gupta,Bangladesh,1242257552,Start,173.5,SOUTH ASIA
AKM Fazlul Haque (Jatiya Party politician),Bangladesh,1245402550,Stub,173.5,SOUTH ASIA
Syed Najmuddin Hashim,Bangladesh,1245394398,Start,173.5,SOUTH ASIA
M. Anwar Hossain,Bangladesh,1226325755,C,173.5,SOUTH ASIA
Nozir Hossain,Bangladesh,1245378724,Start,173.5,SOUTH ASIA
Husam Uddin Chowdhury Fultali,Bangladesh,1247693188,Start,173.5,SOUTH ASIA
Syed Muhammad Ibrahim,Bangladesh,1247089625,Start,173.5,SOUTH ASIA
Abul Kashem,Bangladesh,1232782976,C,173.5,SOUTH ASIA
Abul Kashem Khan,Bangladesh,1245380771,C,173.5,SOUTH ASIA
Hatem Ali Khan,Bangladesh,1237261567,Start,173.5,SOUTH ASIA
Muhammad Hamidullah Khan,Bangladesh,1249497016,C,173.5,SOUTH ASIA
Yar Mohammad Khan,Bangladesh,1244156514,C,173.5,SOUTH ASIA
Kazi Abdus Shahid Lal,Bangladesh,1237261507,Start,173.5,SOUTH ASIA
Jyotirindra Bodhipriya Larma,Bangladesh,1247242676,Stub,173.5,SOUTH ASIA
Shamima Harun Lubna,Bangladesh,1245374454,Stub,173.5,SOUTH ASIA
Manik Lal Ray,Bangladesh,1117752666,Stub,173.5,SOUTH ASIA
Manjurul Imam,Bangladesh,1245961260,Stub,173.5,SOUTH ASIA
Mushrefa Mishu,Bangladesh,1066093324,Start,173.5,SOUTH ASIA
Moin Uddin (politician),Bangladesh,1245374542,Stub,173.5,SOUTH ASIA
Fazlul Haque Montu,Bangladesh,1243563371,Stub,173.5,SOUTH ASIA
Mujahidul Islam Selim,Bangladesh,1241208220,Start,173.5,SOUTH ASIA
Mujibur Rahman (Chattogram politician),Bangladesh,1245374586,Stub,173.5,SOUTH ASIA
Shafiul Alam Chowdhury Nadel,Bangladesh,1245978368,Start,173.5,SOUTH ASIA
SM Nuruzzaman,Bangladesh,1246459927,Stub,173.5,SOUTH ASIA
Shamsul Huda Panchbagi,Bangladesh,1232199873,B,173.5,SOUTH ASIA
Muhammad Bayazeed Khan Panni,Bangladesh,1225060231,C,173.5,SOUTH ASIA
Ferdous Ahmed Qureshi,Bangladesh,1246263516,Start,173.5,SOUTH ASIA
Asheq Ullah Rafiq,Bangladesh,1245374666,Stub,173.5,SOUTH ASIA
Abdur Rahim (scholar),Bangladesh,1250599443,C,173.5,SOUTH ASIA
Habibar Rahman,Bangladesh,1245395381,Stub,173.5,SOUTH ASIA
